shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
N23:S07,26576,47.3182,-122.297343,211961.6
N23:S07,26577,47.318078,-122.297522,212024.5
N23:S07,26578,47.317967,-122.297715,212087.3
N23:S07,26579,47.317887,-122.29788,212137.5
N23:S07,26580,47.317815,-122.298052,212187.8
N23:S07,26581,47.317736,-122.298277,212250.6
N23:S07,26582,47.317671,-122.298512,212313.4
N23:S07,26583,47.31762,-122.298754,212376.2
N23:S07,26584,47.31759,-122.298952,212426.5
N23:S07,26585,47.317574,-122.299102,212464.2
N23:S07,26586,47.317557,-122.299441,212548.4
N23:S07,26587,47.317563,-122.301342,213020.0
N23:S07,26588,47.317554,-122.301669,213101.3
N23:S07,26589,47.317539,-122.301828,213141.0
N23:S07,26590,47.317519,-122.301969,213176.8
N23:S07,26591,47.317493,-122.302108,213212.6
N23:S07,26592,47.31746,-122.302244,213248.4
N23:S07,26593,47.317421,-122.302376,213284.2
N23:S07,26594,47.317375,-122.302504,213320.0
N23:S07,26595,47.317325,-122.302628,213355.8
N23:S07,26596,47.317268,-122.302746,213391.6
N23:S07,26597,47.317206,-122.302858,213427.4
N23:S07,26598,47.31714,-122.302964,213463.2
N23:S07,26599,47.317068,-122.303063,213499.0
N23:S07,26600,47.316992,-122.303155,213534.8
N23:S07,26601,47.316913,-122.303239,213570.7
N23:S07,26602,47.316829,-122.303314,213606.5
N23:S07,26603,47.316735,-122.303387,213645.2
N23:S07,26604,47.31662,-122.303466,213691.6
N23:S07,26605,47.31554,-122.304152,214120.6
S07:N23,11944,47.316181,-122.303554,0.0
S07:N23,11945,47.316566,-122.303311,152.7
S07:N23,11946,47.316701,-122.303219,206.9
S07:N23,11947,47.316785,-122.303153,241.8
S07:N23,11948,47.316868,-122.303077,277.6
S07:N23,11949,47.316948,-122.302993,313.4
S07:N23,11950,47.317024,-122.302901,349.2
S07:N23,11951,47.317096,-122.302802,385.0
S07:N23,11952,47.317162,-122.302696,420.8
S07:N23,11953,47.317224,-122.302584,456.6
S07:N23,11954,47.317281,-122.302466,492.4
S07:N23,11955,47.317331,-122.302343,528.2
S07:N23,11956,47.317377,-122.302214,564.0
S07:N23,11957,47.317416,-122.302082,599.8
S07:N23,11958,47.317449,-122.301946,635.7
S07:N23,11959,47.317475,-122.301807,671.5
S07:N23,11960,47.317495,-122.301666,707.3
S07:N23,11961,47.317512,-122.301476,754.7
S07:N23,11962,47.317519,-122.30118,828.2
S07:N23,11963,47.317512,-122.299691,1197.6
S07:N23,11964,47.317514,-122.299425,1263.4
S07:N23,11965,47.317532,-122.299088,1347.4
S07:N23,11966,47.317555,-122.298884,1398.7
S07:N23,11967,47.31758,-122.298733,1437.2
S07:N23,11968,47.31762,-122.298535,1488.6
S07:N23,11969,47.317684,-122.298293,1552.8
S07:N23,11970,47.317762,-122.298061,1617.0
S07:N23,11971,47.317834,-122.297883,1668.3
S07:N23,11972,47.317935,-122.297672,1732.5
S07:N23,11973,47.318049,-122.297475,1796.7
S07:N23,11974,47.318174,-122.297292,1860.9
S07:N23,11975,47.318281,-122.297159,1912.2
S07:N23,11976,47.318395,-122.297036,1963.6
S07:N23,11977,47.318545,-122.2969,2027.8
S07:N23,11978,47.318702,-122.296784,2092.0
S07:N23,11979,47.318839,-122.296701,2146.0
S07:N23,11980,47.319071,-122.296591,2235.0
S07:N23,11981,47.320488,-122.295975,2774.0
S07:N23,11982,47.320739,-122.295883,2868.3
S07:N23,11983,47.320904,-122.295828,2930.2
S07:N23,11984,47.322341,-122.29539,3465.5
S07:N23,11985,47.322816,-122.29527,3641.1
S07:N23,11986,47.323293,-122.295174,3816.8
S07:N23,11987,47.3236,-122.295125,3929.4
S07:N23,11988,47.32477,-122.294962,4358.1
S07:N23,11989,47.325186,-122.294915,4510.4
S07:N23,11990,47.342765,-122.293427,10933.1
S07:N23,11991,47.343233,-122.293398,11103.9
S07:N23,11992,47.34376,-122.29339,11296.4
S07:N23,11993,47.344288,-122.293409,11489.0
S07:N23,11994,47.344552,-122.293429,11585.2
S07:N23,11995,47.344815,-122.293456,11681.5
S07:N23,11996,47.34534,-122.29353,11874.0
S07:N23,11997,47.345602,-122.293577,11970.3
S07:N23,11998,47.346124,-122.29369,12162.8
S07:N23,11999,47.346643,-122.293831,12355.3
S07:N23,12000,47.346902,-122.293911,12451.6
S07:N23,12001,47.347415,-122.294092,12644.1
S07:N23,12002,47.34767,-122.294192,12740.4
S07:N23,12003,47.348176,-122.294412,12932.9
S07:N23,12004,47.348442,-122.294539,13035.0
S07:N23,12005,47.351815,-122.296237,14335.2
S07:N23,12006,47.352278,-122.296461,14512.9
S07:N23,12007,47.352577,-122.296592,14626.9
S07:N23,12008,47.352879,-122.296713,14740.9
S07:N23,12009,47.353183,-122.296824,14855.0
S07:N23,12010,47.353488,-122.296924,14969.0
S07:N23,12011,47.353794,-122.297014,15083.1
S07:N23,12012,47.354102,-122.297094,15197.1
S07:N23,12013,47.354411,-122.297164,15311.2
S07:N23,12014,47.354721,-122.297223,15425.2
S07:N23,12015,47.355032,-122.297272,15539.3
S07:N23,12016,47.355344,-122.29731,15653.3
S07:N23,12017,47.356222,-122.297398,15974.3
S07:N23,12018,47.356505,-122.297448,16078.6
S07:N23,12019,47.356688,-122.297498,16146.2
S07:N23,12020,47.35682,-122.297543,16195.9
S07:N23,12021,47.357506,-122.297813,16454.6
S07:N23,12022,47.357647,-122.297863,16507.9
S07:N23,12023,47.357817,-122.297901,16570.5
S07:N23,12024,47.357921,-122.297911,16608.4
S07:N23,12025,47.358025,-122.29791,16646.2
S07:N23,12026,47.358128,-122.297898,16684.1
S07:N23,12027,47.358231,-122.297876,16722.0
S07:N23,12028,47.358342,-122.29784,16763.4
S07:N23,12029,47.358454,-122.297791,16806.0
S07:N23,12030,47.36006,-122.296936,17429.1
S07:N23,12031,47.360268,-122.296837,17509.0
S07:N23,12032,47.362398,-122.296057,18309.2
S07:N23,12033,47.362727,-122.295945,18432.4
S07:N23,12034,47.362961,-122.295873,18519.9
S07:N23,12035,47.36335,-122.295767,18663.9
S07:N23,12036,47.379749,-122.291557,24736.2
S07:N23,12037,47.380011,-122.291496,24833.0
S07:N23,12038,47.380238,-122.291456,24916.2
S07:N23,12039,47.380439,-122.291432,24990.0
S07:N23,12040,47.380743,-122.291414,25100.8
S07:N23,12041,47.380945,-122.291416,25174.6
S07:N23,12042,47.381147,-122.291427,25248.5
S07:N23,12043,47.381349,-122.291449,25322.3
S07:N23,12044,47.381551,-122.291482,25396.2
S07:N23,12045,47.381751,-122.291525,25470.1
S07:N23,12046,47.38195,-122.291578,25543.9
S07:N23,12047,47.382148,-122.291641,25617.7
S07:N23,12048,47.382421,-122.291746,25720.6
S07:N23,12049,47.38526,-122.293043,26804.8
S07:N23,12050,47.385625,-122.29322,26945.1
S07:N23,12051,47.385906,-122.293374,27054.5
S07:N23,12052,47.387624,-122.294366,27727.6
S07:N23,12053,47.38779,-122.294456,27792.1
S07:N23,12054,47.38794,-122.294518,27848.7
S07:N23,12055,47.38804,-122.294548,27886.0
S07:N23,12056,47.388141,-122.294568,27923.2
S07:N23,12057,47.388243,-122.294579,27960.5
S07:N23,12058,47.388345,-122.294581,27997.7
S07:N23,12059,47.388447,-122.294573,28035.0
S07:N23,12060,47.388631,-122.294539,28102.8
S07:N23,12061,47.390511,-122.294077,28797.8
S07:N23,12062,47.39065,-122.294038,28849.4
S07:N23,12063,47.390763,-122.293996,28892.2
S07:N23,12064,47.390869,-122.293947,28932.5
S07:N23,12065,47.391056,-122.293836,29006.2
S07:N23,12066,47.392069,-122.293132,29414.5
S07:N23,12067,47.392301,-122.292977,29507.7
S07:N23,12068,47.392495,-122.292859,29584.1
S07:N23,12069,47.392753,-122.292721,29684.4
S07:N23,12070,47.392928,-122.292641,29751.3
S07:N23,12071,47.393105,-122.29257,29818.2
S07:N23,12072,47.393284,-122.292507,29885.0
S07:N23,12073,47.393463,-122.292455,29951.9
S07:N23,12074,47.393644,-122.292411,30018.8
S07:N23,12075,47.393826,-122.292376,30085.6
S07:N23,12076,47.3941,-122.292342,30185.9
S07:N23,12077,47.394283,-122.292331,30252.8
S07:N23,12078,47.394555,-122.292332,30352.1
S07:N23,12079,47.395597,-122.292389,30732.5
S07:N23,12080,47.396003,-122.292416,30880.7
S07:N23,12081,47.396482,-122.29246,31055.5
S07:N23,12082,47.396959,-122.292516,31230.3
S07:N23,12083,47.397436,-122.292585,31405.2
S07:N23,12084,47.397912,-122.292665,31580.0
S07:N23,12085,47.398387,-122.292758,31754.7
S07:N23,12086,47.400171,-122.293168,32413.2
S07:N23,12087,47.40043,-122.29322,32508.5
S07:N23,12088,47.400871,-122.293297,32670.6
S07:N23,12089,47.401514,-122.293384,32906.1
S07:N23,12090,47.401991,-122.293429,33080.5
S07:N23,12091,47.402495,-122.293458,33264.2
S07:N23,12092,47.403139,-122.29347,33499.3
S07:N23,12093,47.40377,-122.293453,33729.4
S07:N23,12094,47.404119,-122.293431,33857.1
S07:N23,12095,47.404435,-122.293403,33972.6
S07:N23,12096,47.405037,-122.293331,34192.7
S07:N23,12097,47.405307,-122.29329,34291.7
S07:N23,12098,47.405792,-122.293204,34469.8
S07:N23,12099,47.409943,-122.292389,35997.6
S07:N23,12100,47.410168,-122.292357,36079.9
S07:N23,12101,47.410427,-122.292339,36174.6
S07:N23,12102,47.410602,-122.292338,36238.4
S07:N23,12103,47.410862,-122.292353,36333.1
S07:N23,12104,47.411121,-122.292389,36428.1
S07:N23,12105,47.411293,-122.292424,36491.6
S07:N23,12106,47.41155,-122.292492,36586.7
S07:N23,12107,47.411803,-122.29258,36681.7
S07:N23,12108,47.412054,-122.292687,36776.7
S07:N23,12109,47.4123,-122.292814,36871.8
S07:N23,12110,47.412541,-122.29296,36966.9
S07:N23,12111,47.412698,-122.293067,37030.2
S07:N23,12112,47.41293,-122.293243,37125.3
S07:N23,12113,47.413155,-122.293437,37220.4
S07:N23,12114,47.413373,-122.293647,37315.4
S07:N23,12115,47.413514,-122.293797,37378.8
S07:N23,12116,47.413651,-122.293954,37442.2
S07:N23,12117,47.413798,-122.294134,37511.9
S07:N23,12118,47.414615,-122.295198,37909.5
S07:N23,12119,47.414746,-122.295362,37972.4
S07:N23,12120,47.414904,-122.295547,38046.0
S07:N23,12121,47.415066,-122.295724,38119.5
S07:N23,12122,47.415232,-122.295893,38193.1
S07:N23,12123,47.415402,-122.296053,38266.6
S07:N23,12124,47.415576,-122.296204,38340.2
S07:N23,12125,47.415753,-122.296346,38413.8
S07:N23,12126,47.415933,-122.296478,38487.3
S07:N23,12127,47.416117,-122.296602,38560.9
S07:N23,12128,47.416303,-122.296716,38634.4
S07:N23,12129,47.416492,-122.29682,38708.0
S07:N23,12130,47.416683,-122.296914,38781.5
S07:N23,12131,47.416876,-122.296999,38855.1
S07:N23,12132,47.417072,-122.297073,38928.7
S07:N23,12133,47.417268,-122.297137,39002.2
S07:N23,12134,47.417467,-122.297191,39075.8
S07:N23,12135,47.417745,-122.29725,39178.4
S07:N23,12136,47.418075,-122.297299,39299.3
S07:N23,12137,47.42034,-122.297601,40128.8
S07:N23,12138,47.420581,-122.297642,40217.3
S07:N23,12139,47.420918,-122.297673,40340.5
S07:N23,12140,47.423116,-122.297713,41142.3
S07:N23,12141,47.424017,-122.29773,41470.9
S07:N23,12142,47.424264,-122.297718,41561.2
S07:N23,12143,47.425404,-122.297622,41977.5
S07:N23,12144,47.425622,-122.297609,42057.1
S07:N23,12145,47.426059,-122.297603,42216.5
S07:N23,12146,47.426372,-122.297614,42331.0
S07:N23,12147,47.429343,-122.297785,43415.5
S07:N23,12148,47.430785,-122.297884,43941.9
S07:N23,12149,47.431185,-122.297906,44087.9
S07:N23,12150,47.431585,-122.297918,44233.9
S07:N23,12151,47.431985,-122.297921,44380.0
S07:N23,12152,47.432386,-122.297914,44526.0
S07:N23,12153,47.432786,-122.297898,44672.0
S07:N23,12154,47.433186,-122.297872,44818.0
S07:N23,12155,47.433585,-122.297836,44964.0
S07:N23,12156,47.433984,-122.297791,45110.0
S07:N23,12157,47.434383,-122.297736,45256.1
S07:N23,12158,47.436172,-122.297458,45912.1
S07:N23,12159,47.436463,-122.297393,46019.7
S07:N23,12160,47.436723,-122.297315,46116.3
S07:N23,12161,47.437969,-122.296853,46584.9
S07:N23,12162,47.438247,-122.296758,46689.1
S07:N23,12163,47.438432,-122.296707,46757.7
S07:N23,12164,47.438618,-122.296665,46826.4
S07:N23,12165,47.438805,-122.296633,46895.0
S07:N23,12166,47.438992,-122.296611,46963.6
S07:N23,12167,47.43918,-122.296599,47032.2
S07:N23,12168,47.439466,-122.296597,47136.4
S07:N23,12169,47.440389,-122.29662,47473.2
S07:N23,12170,47.441424,-122.296621,47850.7
S07:N23,12171,47.442998,-122.296662,48424.9
S07:N23,12172,47.443418,-122.296678,48578.3
S07:N23,12173,47.443838,-122.296704,48731.7
S07:N23,12174,47.446197,-122.296876,49593.2
S07:N23,12175,47.44638,-122.296897,49660.0
S07:N23,12176,47.446938,-122.296983,49864.8
S07:N23,12177,47.447133,-122.297002,49936.0
S07:N23,12178,47.448616,-122.297024,50476.9
S07:N23,12179,47.448825,-122.297053,50553.6
S07:N23,12180,47.448938,-122.297083,50595.4
S07:N23,12181,47.449049,-122.297123,50637.1
S07:N23,12182,47.449158,-122.297175,50678.8
S07:N23,12183,47.449264,-122.297236,50720.5
S07:N23,12184,47.449368,-122.297307,50762.2
S07:N23,12185,47.449469,-122.297388,50804.0
S07:N23,12186,47.449565,-122.297478,50845.7
S07:N23,12187,47.449658,-122.297577,50887.4
S07:N23,12188,47.449801,-122.297759,50956.6
S07:N23,12189,47.449918,-122.29793,51016.6
S07:N23,12190,47.45041,-122.298696,51277.5
S07:N23,12191,47.450555,-122.298912,51352.5
S07:N23,12192,47.450663,-122.299063,51406.8
S07:N23,12193,47.450785,-122.299219,51465.9
S07:N23,12194,47.450912,-122.299367,51524.8
S07:N23,12195,47.451043,-122.299507,51583.9
S07:N23,12196,47.451178,-122.299637,51642.9
S07:N23,12197,47.451317,-122.299759,51701.9
S07:N23,12198,47.45146,-122.299871,51760.9
S07:N23,12199,47.451606,-122.299974,51819.9
S07:N23,12200,47.451755,-122.300067,51878.9
S07:N23,12201,47.451907,-122.30015,51937.9
S07:N23,12202,47.452061,-122.300223,51997.0
S07:N23,12203,47.452217,-122.300286,52056.0
S07:N23,12204,47.452375,-122.300338,52115.0
S07:N23,12205,47.452534,-122.30038,52174.0
S07:N23,12206,47.452694,-122.300411,52233.0
S07:N23,12207,47.452855,-122.300431,52292.0
S07:N23,12208,47.453041,-122.300442,52359.7
S07:N23,12209,47.456042,-122.300419,53454.5
S07:N23,12210,47.456398,-122.300399,53584.5
S07:N23,12211,47.456669,-122.30036,53683.6
S07:N23,12212,47.456832,-122.300322,53744.0
S07:N23,12213,47.456995,-122.300273,53804.4
S07:N23,12214,47.457155,-122.300214,53864.8
S07:N23,12215,47.457314,-122.300144,53925.3
S07:N23,12216,47.457471,-122.300065,53985.7
S07:N23,12217,47.457625,-122.299975,54046.1
S07:N23,12218,47.457776,-122.299875,54106.5
S07:N23,12219,47.457924,-122.299766,54166.9
S07:N23,12220,47.458069,-122.299647,54227.3
S07:N23,12221,47.45821,-122.299519,54287.7
S07:N23,12222,47.458337,-122.299392,54343.7
S07:N23,12223,47.458508,-122.299204,54421.7
S07:N23,12224,47.458838,-122.298802,54577.7
S07:N23,12225,47.463174,-122.293311,56662.6
S07:N23,12226,47.463418,-122.292995,56781.1
S07:N23,12227,47.463646,-122.292671,56896.6
S07:N23,12228,47.463819,-122.29239,56990.3
S07:N23,12229,47.463923,-122.292199,57051.0
S07:N23,12230,47.464022,-122.292002,57111.7
S07:N23,12231,47.464115,-122.291799,57172.3
S07:N23,12232,47.464202,-122.29159,57233.0
S07:N23,12233,47.464332,-122.291232,57333.4
S07:N23,12234,47.464416,-122.290958,57407.8
S07:N23,12235,47.464483,-122.290683,57479.9
S07:N23,12236,47.464519,-122.290481,57531.7
S07:N23,12237,47.464541,-122.290283,57581.3
S07:N23,12238,47.464549,-122.290154,57613.5
S07:N23,12239,47.464551,-122.290006,57650.0
S07:N23,12240,47.464545,-122.289858,57686.5
S07:N23,12241,47.464533,-122.289712,57723.0
S07:N23,12242,47.464513,-122.289567,57759.5
S07:N23,12243,47.464486,-122.289425,57796.1
S07:N23,12244,47.464456,-122.289302,57828.4
S07:N23,12245,47.464377,-122.289044,57898.3
S07:N23,12246,47.463414,-122.286355,58650.6
S07:N23,12247,47.463356,-122.286184,58698.0
S07:N23,12248,47.463314,-122.286044,58735.9
S07:N23,12249,47.463283,-122.28592,58768.5
S07:N23,12250,47.463258,-122.285794,58800.9
S07:N23,12251,47.463238,-122.285667,58833.3
S07:N23,12252,47.463222,-122.285519,58870.3
S07:N23,12253,47.463213,-122.285389,58902.7
S07:N23,12254,47.46321,-122.285244,58938.4
S07:N23,12255,47.46322,-122.284907,59022.1
S07:N23,12256,47.463239,-122.284634,59089.9
S07:N23,12257,47.463268,-122.284363,59157.7
S07:N23,12258,47.46331,-122.284065,59233.1
S07:N23,12259,47.463359,-122.2838,59300.9
S07:N23,12260,47.463416,-122.283539,59368.7
S07:N23,12261,47.463491,-122.283255,59444.1
S07:N23,12262,47.463567,-122.283005,59511.9
S07:N23,12263,47.463662,-122.282735,59587.3
S07:N23,12264,47.463746,-122.282524,59647.6
S07:N23,12265,47.463836,-122.28232,59707.8
S07:N23,12266,47.463932,-122.282122,59768.1
S07:N23,12267,47.464034,-122.28193,59828.4
S07:N23,12268,47.464129,-122.281768,59881.2
S07:N23,12269,47.46423,-122.281608,59935.3
S07:N23,12270,47.464739,-122.280849,60199.4
S07:N23,12271,47.464895,-122.280602,60283.2
S07:N23,12272,47.465005,-122.280414,60344.4
S07:N23,12273,47.465124,-122.280192,60414.4
S07:N23,12274,47.465224,-122.279993,60475.6
S07:N23,12275,47.465319,-122.27979,60536.9
S07:N23,12276,47.465435,-122.279521,60615.6
S07:N23,12277,47.465542,-122.279244,60694.3
S07:N23,12278,47.46563,-122.278993,60764.3
S07:N23,12279,47.465722,-122.278705,60843.0
S07:N23,12280,47.4658,-122.278427,60917.6
S07:N23,12281,47.465865,-122.278161,60987.3
S07:N23,12282,47.465916,-122.277911,61052.0
S07:N23,12283,47.465958,-122.277657,61116.6
S07:N23,12284,47.465984,-122.277458,61166.9
S07:N23,12285,47.466006,-122.277228,61224.3
S07:N23,12286,47.46602,-122.277026,61274.5
S07:N23,12287,47.466028,-122.276823,61324.8
S07:N23,12288,47.46603,-122.27659,61382.3
S07:N23,12289,47.466026,-122.276387,61432.5
S07:N23,12290,47.466015,-122.276185,61482.8
S07:N23,12291,47.465997,-122.275954,61540.2
S07:N23,12292,47.46595,-122.275583,61633.6
S07:N23,12293,47.465884,-122.275216,61727.5
S07:N23,12294,47.46582,-122.274928,61802.5
S07:N23,12295,47.465362,-122.272995,62309.0
S07:N23,12296,47.465303,-122.27271,62382.5
S07:N23,12297,47.465259,-122.272427,62454.6
S07:N23,12298,47.465235,-122.272218,62507.0
S07:N23,12299,47.465216,-122.271981,62566.0
S07:N23,12300,47.465208,-122.271743,62625.0
S07:N23,12301,47.465208,-122.271504,62683.9
S07:N23,12302,47.465216,-122.271301,62734.4
S07:N23,12303,47.465234,-122.271098,62784.8
S07:N23,12304,47.465259,-122.270912,62831.9
S07:N23,12305,47.465294,-122.270729,62878.9
S07:N23,12306,47.465327,-122.270589,62915.5
S07:N23,12307,47.465366,-122.270453,62952.1
S07:N23,12308,47.46541,-122.27032,62988.7
S07:N23,12309,47.465459,-122.270191,63025.3
S07:N23,12310,47.465513,-122.270066,63061.9
S07:N23,12311,47.465572,-122.269946,63098.4
S07:N23,12312,47.465635,-122.269832,63135.0
S07:N23,12313,47.465703,-122.269723,63171.6
S07:N23,12314,47.465785,-122.269605,63213.4
S07:N23,12315,47.465862,-122.269509,63250.0
S07:N23,12316,47.465941,-122.26942,63286.6
S07:N23,12317,47.466025,-122.269337,63323.2
S07:N23,12318,47.466111,-122.269262,63359.8
S07:N23,12319,47.4662,-122.269194,63396.4
S07:N23,12320,47.466292,-122.269134,63432.9
S07:N23,12321,47.466386,-122.269082,63469.5
S07:N23,12322,47.466509,-122.269027,63516.6
S07:N23,12323,47.466648,-122.268982,63568.3
S07:N23,12324,47.466815,-122.268946,63629.9
S07:N23,12325,47.467011,-122.26892,63701.9
S07:N23,12326,47.468437,-122.268792,64222.9
S07:N23,12327,47.46877,-122.268787,64344.2
S07:N23,12328,47.469096,-122.268811,64463.3
S07:N23,12329,47.469301,-122.268841,64538.7
S07:N23,12330,47.469565,-122.268892,64635.7
S07:N23,12331,47.472307,-122.269471,65646.0
S07:N23,12332,47.472666,-122.269563,65778.9
S07:N23,12333,47.473023,-122.269669,65911.8
S07:N23,12334,47.473378,-122.269789,66044.8
S07:N23,12335,47.473732,-122.269921,66177.7
S07:N23,12336,47.474005,-122.270034,66281.1
S07:N23,12337,47.474276,-122.270154,66384.5
S07:N23,12338,47.474546,-122.270283,66487.9
S07:N23,12339,47.474814,-122.270419,66591.3
S07:N23,12340,47.478888,-122.272679,68179.0
S07:N23,12341,47.479064,-122.27277,68247.1
S07:N23,12342,47.479228,-122.272847,68309.9
S07:N23,12343,47.479375,-122.272907,68365.5
S07:N23,12344,47.479545,-122.272965,68429.0
S07:N23,12345,47.479759,-122.273023,68508.4
S07:N23,12346,47.479996,-122.273067,68595.7
S07:N23,12347,47.480235,-122.273091,68683.0
S07:N23,12348,47.480452,-122.273095,68762.4
S07:N23,12349,47.480647,-122.273084,68833.5
S07:N23,12350,47.480819,-122.273065,68896.3
S07:N23,12351,47.481554,-122.272945,69166.1
S07:N23,12352,47.481808,-122.272912,69259.0
S07:N23,12353,47.482043,-122.272897,69344.8
S07:N23,12354,47.482256,-122.272902,69422.7
S07:N23,12355,47.482391,-122.272917,69472.0
S07:N23,12356,47.482526,-122.27294,69521.4
S07:N23,12357,47.482659,-122.272971,69570.7
S07:N23,12358,47.482792,-122.273011,69620.1
S07:N23,12359,47.482923,-122.273059,69669.4
S07:N23,12360,47.483053,-122.273115,69718.7
S07:N23,12361,47.483289,-122.27324,69810.4
S07:N23,12362,47.483413,-122.273319,69859.7
S07:N23,12363,47.483535,-122.273406,69908.8
S07:N23,12364,47.483651,-122.273497,69956.8
S07:N23,12365,47.48378,-122.27361,70011.6
S07:N23,12366,47.483997,-122.27383,70107.6
S07:N23,12367,47.484105,-122.273953,70157.3
S07:N23,12368,47.484224,-122.274102,70214.5
S07:N23,12369,47.484521,-122.274509,70362.2
S07:N23,12370,47.488648,-122.280415,72459.4
S07:N23,12371,47.488872,-122.280705,72568.3
S07:N23,12372,47.489091,-122.280954,72669.1
S07:N23,12373,47.48933,-122.281187,72773.7
S07:N23,12374,47.48956,-122.281381,72870.2
S07:N23,12375,47.489698,-122.281484,72926.6
S07:N23,12376,47.489838,-122.281579,72982.9
S07:N23,12377,47.489981,-122.281666,73039.2
S07:N23,12378,47.490126,-122.281745,73095.5
S07:N23,12379,47.4904,-122.281871,73200.2
S07:N23,12380,47.490549,-122.281926,73256.5
S07:N23,12381,47.4907,-122.281974,73312.8
S07:N23,12382,47.490913,-122.282027,73391.4
S07:N23,12383,47.491141,-122.282072,73475.2
S07:N23,12384,47.493777,-122.282534,74443.6
S07:N23,12385,47.494113,-122.282599,74567.4
S07:N23,12386,47.494345,-122.282657,74653.1
S07:N23,12387,47.494536,-122.28272,74724.4
S07:N23,12388,47.494724,-122.2828,74795.8
S07:N23,12389,47.494909,-122.282896,74867.2
S07:N23,12390,47.495053,-122.282984,74924.3
S07:N23,12391,47.495177,-122.28307,74974.2
S07:N23,12392,47.495299,-122.283163,75024.2
S07:N23,12393,47.495418,-122.283263,75074.2
S07:N23,12394,47.495533,-122.283371,75124.1
S07:N23,12395,47.495646,-122.283486,75174.1
S07:N23,12396,47.495755,-122.283608,75224.0
S07:N23,12397,47.495876,-122.283755,75281.1
S07:N23,12398,47.495978,-122.283891,75331.1
S07:N23,12399,47.496075,-122.284032,75381.1
S07:N23,12400,47.496259,-122.284332,75481.0
S07:N23,12401,47.496443,-122.284669,75588.1
S07:N23,12402,47.497042,-122.285813,75945.2
S07:N23,12403,47.497225,-122.286128,76047.9
S07:N23,12404,47.497419,-122.286423,76149.6
S07:N23,12405,47.497555,-122.28661,76217.4
S07:N23,12406,47.497696,-122.286789,76285.2
S07:N23,12407,47.497842,-122.286959,76353.0
S07:N23,12408,47.497973,-122.287101,76412.3
S07:N23,12409,47.498127,-122.287255,76480.1
S07:N23,12410,47.498285,-122.287399,76547.9
S07:N23,12411,47.498447,-122.287534,76615.7
S07:N23,12412,47.498612,-122.287659,76683.5
S07:N23,12413,47.498845,-122.287814,76776.7
S07:N23,12414,47.499083,-122.28795,76869.9
S07:N23,12415,47.499327,-122.288067,76963.1
S07:N23,12416,47.499574,-122.288163,77056.4
S07:N23,12417,47.499937,-122.288271,77191.5
S07:N23,12418,47.501508,-122.288671,77772.9
S07:N23,12419,47.501738,-122.288741,77858.8
S07:N23,12420,47.50195,-122.288817,77938.4
S07:N23,12421,47.502262,-122.288948,78056.7
S07:N23,12422,47.504688,-122.290023,78980.6
S07:N23,12423,47.504873,-122.290098,79050.6
S07:N23,12424,47.505034,-122.290148,79110.6
S07:N23,12425,47.505171,-122.290175,79161.0
S07:N23,12426,47.50531,-122.290186,79211.9
S07:N23,12427,47.50545,-122.290179,79262.9
S07:N23,12428,47.505589,-122.290155,79313.9
S07:N23,12429,47.505726,-122.290113,79364.8
S07:N23,12430,47.505846,-122.290062,79410.7
S07:N23,12431,47.505977,-122.289989,79461.6
S07:N23,12432,47.506103,-122.2899,79512.6
S07:N23,12433,47.506223,-122.289795,79563.5
S07:N23,12434,47.506338,-122.289676,79614.5
S07:N23,12435,47.506445,-122.289544,79665.4
S07:N23,12436,47.506534,-122.289413,79711.3
S07:N23,12437,47.506625,-122.289257,79762.2
S07:N23,12438,47.506707,-122.289091,79813.2
S07:N23,12439,47.506773,-122.288932,79859.0
S07:N23,12440,47.506836,-122.288748,79910.0
S07:N23,12441,47.506892,-122.288537,79966.0
S07:N23,12442,47.506936,-122.28832,80022.1
S07:N23,12443,47.506968,-122.288082,80082.1
S07:N23,12444,47.506989,-122.287828,80145.4
S07:N23,12445,47.507325,-122.281243,81777.3
S07:N23,12446,47.507355,-122.280839,81877.9
S07:N23,12447,47.507396,-122.280534,81954.7
S07:N23,12448,47.507425,-122.280383,81993.6
S07:N23,12449,47.507466,-122.280213,82038.0
S07:N23,12450,47.507513,-122.280047,82082.4
S07:N23,12451,47.50756,-122.279906,82121.3
S07:N23,12452,47.50762,-122.279749,82165.8
S07:N23,12453,47.507686,-122.279599,82210.2
S07:N23,12454,47.507759,-122.279454,82254.6
S07:N23,12455,47.507827,-122.279334,82293.5
S07:N23,12456,47.50791,-122.279203,82337.9
S07:N23,12457,47.507988,-122.279095,82376.8
S07:N23,12458,47.508081,-122.278979,82421.2
S07:N23,12459,47.508179,-122.278872,82465.6
S07:N23,12460,47.508281,-122.278774,82510.1
S07:N23,12461,47.508374,-122.278696,82548.9
S07:N23,12462,47.508483,-122.278617,82593.4
S07:N23,12463,47.508595,-122.278547,82637.8
S07:N23,12464,47.508754,-122.278469,82698.9
S07:N23,12465,47.508917,-122.278411,82760.0
S07:N23,12466,47.509082,-122.278373,82821.0
S07:N23,12467,47.509261,-122.278355,82886.3
S07:N23,12468,47.509477,-122.278352,82965.1
S07:N23,12469,47.510175,-122.278374,83219.9
S07:N23,12470,47.510496,-122.278394,83337.2
S07:N23,12471,47.510815,-122.278425,83453.8
S07:N23,12472,47.512117,-122.278583,83930.3
