route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100275,48112,693944739,Seattle Center,,0,7934771,31008007,0,101,1,1
100275,48112,693944749,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693944759,Seattle Center,,0,7934860,31008007,0,101,1,1
100275,48112,693944769,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693944779,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693944789,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693944799,Seattle Center,,0,7934868,31008007,0,101,1,1
100275,48112,693944809,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693944819,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693944829,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693944839,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693944849,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693944859,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693944869,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693944879,Seattle Center,,0,7934868,31008007,0,101,1,1
100275,48112,693944889,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693944899,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693944909,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693944919,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693944929,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693944939,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693944949,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693944959,Seattle Center,,0,7934868,31008007,0,101,1,1
100275,48112,693944969,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693944979,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693944989,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693944999,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693945009,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693945019,Seattle Center,,0,7934866,31008007,0,101,1,1
100275,48112,693945029,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693945039,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693945049,Seattle Center,,0,7934868,31008007,0,101,1,1
100275,48112,693945059,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693945069,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693945079,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693945089,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693945099,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693945109,Seattle Center,,0,7934866,31008007,0,101,1,1
100275,48112,693945119,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693945129,Seattle Center,,0,7934804,31008007,0,101,1,1
100275,48112,693945139,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693945149,Seattle Center,,0,7934868,31008007,0,101,1,1
100275,48112,693945159,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693945169,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693945179,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693945189,Seattle Center,,0,7934787,31008007,0,101,1,1
100275,48112,693945199,Seattle Center,,0,7934854,31008007,0,101,1,1
100275,48112,693945209,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693945219,Seattle Center,,0,7934866,31008007,0,101,1,1
100275,48112,693945229,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693945239,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693945249,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693945259,Seattle Center,,0,7934821,31008007,0,101,1,1
100275,48112,693945269,Seattle Center,,0,7934856,31008007,0,101,1,1
100275,48112,693945279,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693945289,Seattle Center,,0,7934866,31008007,0,101,1,1
100275,48112,693945299,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693945309,Seattle Center,,0,7934857,31008007,0,101,1,1
100275,48112,693945319,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693945329,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,693945339,Seattle Center,,0,7934866,31008007,0,101,1,1
100275,48112,693945349,Seattle Center,,0,7934855,31008007,0,101,1,1
100275,48112,693945359,Seattle Center,,0,7934859,31008007,0,101,1,1
100275,48112,693945369,Seattle Center,,0,7934858,31008007,0,101,1,1
100275,48112,759808359,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808369,Mount Baker Transit Center,,1,7934860,40008005,0,101,1,1
100275,48112,759808379,Mount Baker Transit Center,,1,7934802,40008005,0,101,1,1
100275,48112,759808389,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808399,Mount Baker Transit Center,,1,7934771,40008005,0,101,1,1
100275,48112,759808409,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808419,Mount Baker Transit Center,,1,7934860,40008005,0,101,1,1
100275,48112,759808429,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808439,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808449,Mount Baker Transit Center,,1,7934802,40008005,0,101,1,1
100275,48112,759808459,Mount Baker Transit Center,,1,7934868,40008005,0,101,1,1
100275,48112,759808469,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808479,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808489,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808499,Mount Baker Transit Center,,1,7934771,40008005,0,101,1,1
100275,48112,759808509,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808519,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808529,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808539,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808549,Mount Baker Transit Center,,1,7934868,40008005,0,101,1,1
100275,48112,759808559,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808569,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808579,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808589,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808599,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808609,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808619,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808629,Mount Baker Transit Center,,1,7934868,40008005,0,101,1,1
100275,48112,759808639,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808649,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808659,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808669,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808679,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808689,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808699,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808709,Mount Baker Transit Center,,1,7934868,40008005,0,101,1,1
100275,48112,759808719,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808729,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808739,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808749,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808759,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808769,Mount Baker Transit Center,,1,7934866,40008005,0,101,1,1
100275,48112,759808779,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808789,Mount Baker Transit Center,,1,7934804,40008005,0,101,1,1
100275,48112,759808799,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808809,Mount Baker Transit Center,,1,7934868,40008005,0,101,1,1
100275,48112,759808819,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808829,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808839,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808849,Mount Baker Transit Center,,1,7934787,40008005,0,101,1,1
100275,48112,759808859,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808869,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808879,Mount Baker Transit Center,,1,7934866,40008005,0,101,1,1
100275,48112,759808889,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808899,Mount Baker Transit Center,,1,7934804,40008005,0,101,1,1
100275,48112,759808909,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808919,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759808929,Mount Baker Transit Center,,1,7934821,40008005,0,101,1,1
100275,48112,759808939,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759808949,Mount Baker Transit Center,,1,7934854,40008005,0,101,1,1
100275,48112,759808959,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759808969,Mount Baker Transit Center,,1,7934866,40008005,0,101,1,1
100275,48112,759808979,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759808989,Mount Baker Transit Center,,1,7934857,40008005,0,101,1,1
100275,48112,759808999,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759809009,Mount Baker Transit Center,,1,7934856,40008005,0,101,1,1
100275,48112,759809019,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759809029,Mount Baker Transit Center,,1,7934866,40008005,0,101,1,1
100275,48112,759809039,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100275,48112,759809049,Mount Baker Transit Center,,1,7934859,40008005,0,101,1,1
100275,48112,759809059,Mount Baker Transit Center,,1,7934858,40008005,0,101,1,1
100275,48112,759809069,Mount Baker Transit Center,,1,7934866,40008005,0,101,1,1
100275,48112,759809079,Mount Baker Transit Center,,1,7934855,40008005,0,101,1,1
100289,48112,664068599,Broadway Express,,1,7934729,10009006,0,101,1,1
100289,48112,664068609,Broadway Express,,1,7934733,10009006,0,101,1,1
100289,48112,664068619,Broadway Express,,1,7934724,10009006,0,101,1,1
100289,48112,664068629,Broadway Express,,1,7934732,10009006,0,101,1,1
100289,48112,664068639,Broadway Express,,1,7934734,10009006,0,101,1,1
100289,48112,664068649,Broadway Express,,1,7934733,10009006,0,101,1,1
100289,48112,721362359,Rainier Beach Station Express,,0,7934740,21009002,0,101,1,1
100289,48112,721362369,Rainier Beach Station Express,,0,7934738,21009002,0,101,1,1
100289,48112,721362379,Rainier Beach Station Express,,0,7934763,21009002,0,101,1,1
100289,48112,721362389,Rainier Beach Station Express,,0,7934740,21009002,0,101,1,1
100289,48112,721362549,Rainier Beach Station Express,,0,7934762,21009002,0,101,1,1
100290,48112,77085380,Mirror Lake,,1,7936829,10901003,0,900,1,1
100290,48112,77085381,Downtown Federal Way Station,,0,7936829,21901004,0,900,1,1
100290,48112,77085382,Downtown Federal Way Station,,0,7936829,21901004,0,900,1,1
100290,48112,77085383,Downtown Federal Way Station,,0,7936829,21901004,0,900,1,1
100290,48112,77085385,Mirror Lake,,1,7936829,10901003,0,900,1,1
100290,48112,77085386,Mirror Lake,,1,7936829,10901003,0,900,1,1
100290,48112,77085387,Downtown Federal Way Station,,0,7936829,21901004,0,900,1,1
100290,48112,77085388,Mirror Lake,,1,7936829,10901003,0,900,1,1
100290,48112,77085391,Downtown Federal Way Station,,0,7936829,21901004,0,900,1,1
100290,48112,77085392,Mirror Lake,,1,7936829,10901003,0,900,1,1
100290,48112,77085394,Mirror Lake,,1,7936828,10901003,0,900,1,1
100290,48112,77085396,Downtown Federal Way Station,,0,7936828,21901004,0,900,1,1
100290,48112,77085398,Mirror Lake,,1,7936828,10901003,0,900,1,1
100290,48112,77085399,Downtown Federal Way Station,,0,7936828,21901004,0,900,1,1
100290,48112,77085405,Downtown Federal Way Station,,0,7936828,21901004,0,900,1,1
100290,48112,77085406,Mirror Lake,,1,7936828,10901003,0,900,1,1
100290,48112,77085407,Downtown Federal Way Station,,0,7936828,21901004,0,900,1,1
100290,48112,77085408,Mirror Lake,,1,7936828,10901003,0,900,1,1
100290,48112,77085409,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085410,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085413,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085415,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085416,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085418,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085419,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085421,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085422,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085424,Downtown Federal Way Station,,0,7936808,21901004,0,900,1,1
100290,48112,77085425,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085426,Mirror Lake,,1,7936808,10901003,0,900,1,1
100290,48112,77085428,Downtown Federal Way Station,,0,7936809,21901004,0,900,1,1
100290,48112,77085429,Mirror Lake,,1,7936809,10901003,0,900,1,1
100290,48112,77085430,Downtown Federal Way Station,,0,7936809,21901004,0,900,1,1
100290,48112,77085431,Mirror Lake,,1,7936809,10901003,0,900,1,1
100290,48112,77085435,Downtown Federal Way Station,,0,7936809,21901004,0,900,1,1
100290,48112,77085436,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085437,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085441,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085442,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085443,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085445,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085446,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085447,Mirror Lake,,1,7936809,10901003,0,900,1,1
100290,48112,77085448,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085449,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085450,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085455,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085458,Mirror Lake,,1,7936811,10901003,0,900,1,1
100290,48112,77085459,Downtown Federal Way Station,,0,7936811,21901004,0,900,1,1
100290,48112,77085460,Mirror Lake,,1,7936811,10901003,0,900,1,1
100290,48112,77085461,Downtown Federal Way Station,,0,7936811,21901004,0,900,1,1
100290,48112,77085462,Mirror Lake,,1,7936810,10901003,0,900,1,1
100290,48112,77085464,Downtown Federal Way Station,,0,7936811,21901004,0,900,1,1
100290,48112,77085465,Mirror Lake,,1,7936811,10901003,0,900,1,1
100290,48112,77085472,Downtown Federal Way Station,,0,7936809,21901004,0,900,1,1
100290,48112,77085473,Mirror Lake,,1,7936809,10901003,0,900,1,1
100290,48112,77085474,Downtown Federal Way Station,,0,7936811,21901004,0,900,1,1
100290,48112,77085476,Mirror Lake,,1,7936811,10901003,0,900,1,1
100290,48112,77085478,Downtown Federal Way Station,,0,7936810,21901004,0,900,1,1
100290,48112,77085479,Mirror Lake,,1,7936810,10901003,0,900,1,1
100292,48112,77085379,Twin Lakes,,0,7936829,21903003,0,900,1,1
100292,48112,77085384,Downtown Federal Way Station,,1,7936829,10903004,0,900,1,1
100292,48112,77085389,Twin Lakes,,0,7936829,21903003,0,900,1,1
100292,48112,77085390,Downtown Federal Way Station,,1,7936829,10903004,0,900,1,1
100292,48112,77085393,Twin Lakes,,0,7936828,21903003,0,900,1,1
100292,48112,77085395,Downtown Federal Way Station,,1,7936828,10903004,0,900,1,1
100292,48112,77085397,Twin Lakes,,0,7936828,21903003,0,900,1,1
100292,48112,77085400,Downtown Federal Way Station,,1,7936828,10903004,0,900,1,1
100292,48112,77085401,Downtown Federal Way Station,,1,7936828,10903004,0,900,1,1
100292,48112,77085402,Twin Lakes,,0,7936828,21903003,0,900,1,1
100292,48112,77085403,Downtown Federal Way Station,,1,7936828,10903004,0,900,1,1
100292,48112,77085404,Twin Lakes,,0,7936828,21903003,0,900,1,1
100292,48112,77085411,Downtown Federal Way Station,,1,7936808,10903004,0,900,1,1
100292,48112,77085412,Twin Lakes,,0,7936808,21903003,0,900,1,1
100292,48112,77085414,Downtown Federal Way Station,,1,7936808,10903004,0,900,1,1
100292,48112,77085417,Twin Lakes,,0,7936808,21903003,0,900,1,1
100292,48112,77085420,Twin Lakes,,0,7936808,21903003,0,900,1,1
100292,48112,77085423,Downtown Federal Way Station,,1,7936808,10903004,0,900,1,1
100292,48112,77085427,Downtown Federal Way Station,,1,7936809,10903004,0,900,1,1
100292,48112,77085432,Twin Lakes,,0,7936809,21903003,0,900,1,1
100292,48112,77085433,Downtown Federal Way Station,,1,7936809,10903004,0,900,1,1
100292,48112,77085434,Twin Lakes,,0,7936809,21903003,0,900,1,1
100292,48112,77085438,Twin Lakes,,0,7936810,21903003,0,900,1,1
100292,48112,77085439,Downtown Federal Way Station,,1,7936810,10903004,0,900,1,1
100292,48112,77085440,Downtown Federal Way Station,,1,7936810,10903004,0,900,1,1
100292,48112,77085444,Downtown Federal Way Station,,1,7936810,10903004,0,900,1,1
100292,48112,77085451,Twin Lakes,,0,7936810,21903003,0,900,1,1
100292,48112,77085452,Twin Lakes,,0,7936810,21903003,0,900,1,1
100292,48112,77085453,Downtown Federal Way Station,,1,7936809,10903004,0,900,1,1
100292,48112,77085454,Twin Lakes,,0,7936809,21903003,0,900,1,1
100292,48112,77085456,Downtown Federal Way Station,,1,7936811,10903004,0,900,1,1
100292,48112,77085457,Downtown Federal Way Station,,1,7936811,10903004,0,900,1,1
100292,48112,77085463,Twin Lakes,,0,7936811,21903003,0,900,1,1
100292,48112,77085466,Twin Lakes,,0,7936811,21903003,0,900,1,1
100292,48112,77085467,Downtown Federal Way Station,,1,7936811,10903004,0,900,1,1
100292,48112,77085468,Twin Lakes,,0,7936811,21903003,0,900,1,1
100292,48112,77085469,Downtown Federal Way Station,,1,7936811,10903004,0,900,1,1
100292,48112,77085470,Downtown Federal Way Station,,1,7936810,10903004,0,900,1,1
100292,48112,77085471,Twin Lakes,,0,7936811,21903003,0,900,1,1
100292,48112,77085475,Twin Lakes,,0,7936810,21903003,0,900,1,1
100292,48112,77085477,Downtown Federal Way Station,,1,7936809,10903004,0,900,1,1
100292,48112,77085480,Downtown Federal Way Station,,1,7936811,10903004,0,900,1,1
100297,48112,80783272,Kent East Hill,,0,7936868,41914001,0,900,1,1
100297,48112,80783273,Kent East Hill,,0,7936869,41914001,0,900,1,1
100297,48112,80783274,Kent East Hill,,0,7936868,41914001,0,900,1,1
100297,48112,80783275,Kent East Hill,,0,7936869,41914001,0,900,1,1
100297,48112,80783276,Kent East Hill,,0,7936868,41914001,0,900,1,1
100297,48112,80783277,Kent East Hill,,0,7936869,41914001,0,900,1,1
100297,48112,80783278,Kent East Hill,,0,7936868,41914001,0,900,1,1
100297,48112,80783279,Kent East Hill,,0,7936869,41914001,0,900,1,1
100297,48112,80783280,Kent East Hill,,0,7936868,41914001,0,900,1,1
100297,48112,80783281,Kent East Hill,,0,7936869,41914001,0,900,1,1
100297,48112,80783282,Downtown Kent,,0,7936868,41914021,0,900,1,1
100297,48112,80783456,Kent East Hill,,0,7936870,41914001,0,900,1,1
100297,48112,80783457,Kent East Hill,,0,7936870,41914001,0,900,1,1
100297,48112,80783458,Kent East Hill,,0,7936870,41914001,0,900,1,1
100297,48112,80783459,Kent East Hill,,0,7936870,41914001,0,900,1,1
100297,48112,80783460,Downtown Kent,,0,7936870,41914021,0,900,1,1
100300,48112,77084890,Auburn Station,,1,7936823,10917002,0,900,1,1
100300,48112,77084891,Auburn Station,,1,7936824,10917002,0,900,1,1
100300,48112,77084892,Auburn Station,,1,7936823,10917002,0,900,1,1
100300,48112,77084893,Auburn Station,,1,7936824,10917002,0,900,1,1
100300,48112,77084894,Auburn Station,,1,7936823,10917002,0,900,1,1
100300,48112,77084895,Auburn Station,,1,7936824,10917002,0,900,1,1
100300,48112,77084896,Auburn Station,,1,7936823,10917006,0,900,1,1
100300,48112,77084897,Auburn Station,,1,7936824,10917006,0,900,1,1
100300,48112,77084898,Auburn Station,,1,7936823,10917006,0,900,1,1
100300,48112,77084899,Auburn Station,,1,7936826,10917006,0,900,1,1
100300,48112,77084900,Auburn Station,,1,7936823,10917006,0,900,1,1
100300,48112,77084901,Auburn Station,,1,7936824,10917006,0,900,1,1
100300,48112,77084902,Auburn Station,,1,7936823,10917006,0,900,1,1
100300,48112,77084903,Auburn Station,,1,7936824,10917006,0,900,1,1
100300,48112,77084904,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084905,Auburn Station,,1,7936824,10917006,0,900,1,1
100300,48112,77084906,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084907,Auburn Station,,1,7936827,10917006,0,900,1,1
100300,48112,77084908,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084909,Auburn Station,,1,7936827,10917006,0,900,1,1
100300,48112,77084910,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084911,Auburn Station,,1,7936827,10917006,0,900,1,1
100300,48112,77084912,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084913,Auburn Station,,1,7936827,10917006,0,900,1,1
100300,48112,77084914,Auburn Station,,1,7936825,10917006,0,900,1,1
100300,48112,77084915,Pacific,,0,7936824,21917007,0,900,1,1
100300,48112,77084916,Pacific,,0,7936823,21917007,0,900,1,1
100300,48112,77084917,Pacific,,0,7936824,21917007,0,900,1,1
100300,48112,77084918,Pacific,,0,7936823,21917007,0,900,1,1
100300,48112,77084919,Pacific,,0,7936824,21917007,0,900,1,1
100300,48112,77084920,Pacific,,0,7936823,21917008,0,900,1,1
100300,48112,77084921,Pacific,,0,7936824,21917008,0,900,1,1
100300,48112,77084922,Pacific,,0,7936823,21917008,0,900,1,1
100300,48112,77084923,Pacific,,0,7936824,21917008,0,900,1,1
100300,48112,77084924,Pacific,,0,7936823,21917008,0,900,1,1
100300,48112,77084925,Pacific,,0,7936826,21917008,0,900,1,1
100300,48112,77084926,Pacific,,0,7936823,21917008,0,900,1,1
100300,48112,77084927,Pacific,,0,7936824,21917008,0,900,1,1
100300,48112,77084928,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084929,Pacific,,0,7936824,21917008,0,900,1,1
100300,48112,77084930,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084931,Pacific,,0,7936827,21917008,0,900,1,1
100300,48112,77084932,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084933,Pacific,,0,7936827,21917008,0,900,1,1
100300,48112,77084934,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084935,Pacific,,0,7936827,21917008,0,900,1,1
100300,48112,77084936,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084937,Pacific,,0,7936827,21917008,0,900,1,1
100300,48112,77084938,Pacific,,0,7936825,21917008,0,900,1,1
100300,48112,77084939,Pacific,,0,7936827,21917008,0,900,1,1
100340,46243,56264115,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264116,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264117,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264118,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264119,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264120,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264121,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264122,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264123,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264124,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264125,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264126,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264127,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264128,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264129,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264130,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264131,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264132,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264133,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264134,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264135,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264136,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264137,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264138,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264139,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264140,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264141,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264142,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264143,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264144,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264145,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264146,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264147,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264148,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264149,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264150,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264151,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264152,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264153,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264154,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264155,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264156,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264157,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264158,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264159,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264160,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264161,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264162,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264163,Lake Union,,0,7932288,11098001,0,915,1,1
100340,46243,56264164,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264165,Lake Union,,0,7932289,11098001,0,915,1,1
100340,46243,56264166,Lake Union,,0,7932287,11098001,0,915,1,1
100340,46243,56264167,Lake Union,,0,7932289,11098001,0,915,1,1
